4.0, 0.0, 0.0; 11
5.0, 0.0, 0.0; 204
6.0, 0.0, 0.0; 298
7.0, 0.0, 0.0; 171
8.0, 0.0, 0.0; 158
9.0, 0.0, 0.0; 126
-10.0, 1.0, 0.0; 53
-9.0, 1.0, 0.0; 44
-8.0, 1.0, 0.0; 14
-7.0, 1.0, 0.0; 11
-6.0, 1.0, 0.0; 6
-5.0, 1.0, 0.0; 11
3.0, 1.0, 0.0; 1
4.0, 1.0, 0.0; 21
5.0, 1.0, 0.0; 175
6.0, 1.0, 0.0; 182
7.0, 1.0, 0.0; 174
8.0, 1.0, 0.0; 161
9.0, 1.0, 0.0; 110
-10.0, 2.0, 0.0; 47
-9.0, 2.0, 0.0; 32
-8.0, 2.0, 0.0; 15
-7.0, 2.0, 0.0; 11
-6.0, 2.0, 0.0; 5
-5.0, 2.0, 0.0; 5
3.0, 2.0, 0.0; 7
4.0, 2.0, 0.0; 63
5.0, 2.0, 0.0; 115
6.0, 2.0, 0.0; 159
7.0, 2.0, 0.0; 135
8.0, 2.0, 0.0; 128
9.0, 2.0, 0.0; 88
-10.0, 3.0, 0.0; 17
-9.0, 3.0, 0.0; 37
-8.0, 3.0, 0.0; 20
-7.0, 3.0, 0.0; 7
-6.0, 3.0, 0.0; 5
-5.0, 3.0, 0.0; 4
2.0, 3.0, 0.0; 11
3.0, 3.0, 0.0; 47
4.0, 3.0, 0.0; 144
5.0, 3.0, 0.0; 131
6.0, 3.0, 0.0; 108
7.0, 3.0, 0.0; 147
8.0, 3.0, 0.0; 106
9.0, 3.0, 0.0; 31
-9.0, 4.0, 0.0; 33
-8.0, 4.0, 0.0; 19
-7.0, 4.0, 0.0; 12
-6.0, 4.0, 0.0; 6
-4.0, 4.0, 0.0; 1
0.0, 4.0, 0.0; 1
1.0, 4.0, 0.0; 17
2.0, 4.0, 0.0; 43
3.0, 4.0, 0.0; 115
4.0, 4.0, 0.0; 235
5.0, 4.0, 0.0; 146
6.0, 4.0, 0.0; 120
7.0, 4.0, 0.0; 141
8.0, 4.0, 0.0; 90
9.0, 4.0, 0.0; 6
-9.0, 5.0, 0.0; 21
-8.0, 5.0, 0.0; 32
-7.0, 5.0, 0.0; 17
-6.0, 5.0, 0.0; 12
-5.0, 5.0, 0.0; 7
-4.0, 5.0, 0.0; 8
-3.0, 5.0, 0.0; 20
-2.0, 5.0, 0.0; 21
-1.0, 5.0, 0.0; 13
0.0, 5.0, 0.0; 25
1.0, 5.0, 0.0; 24
2.0, 5.0, 0.0; 36
3.0, 5.0, 0.0; 110
4.0, 5.0, 0.0; 196
5.0, 5.0, 0.0; 118
6.0, 5.0, 0.0; 112
7.0, 5.0, 0.0; 113
8.0, 5.0, 0.0; 40
-8.0, 6.0, 0.0; 18
-7.0, 6.0, 0.0; 30
-6.0, 6.0, 0.0; 26
-5.0, 6.0, 0.0; 10
-4.0, 6.0, 0.0; 4
-3.0, 6.0, 0.0; 9
-2.0, 6.0, 0.0; 10
-1.0, 6.0, 0.0; 13
0.0, 6.0, 0.0; 11
1.0, 6.0, 0.0; 8
2.0, 6.0, 0.0; 31
3.0, 6.0, 0.0; 122
4.0, 6.0, 0.0; 130
5.0, 6.0, 0.0; 92
6.0, 6.0, 0.0; 113
7.0, 6.0, 0.0; 52
-7.0, 7.0, 0.0; 16
-6.0, 7.0, 0.0; 34
-5.0, 7.0, 0.0; 25
-4.0, 7.0, 0.0; 17
-3.0, 7.0, 0.0; 12
-2.0, 7.0, 0.0; 8
-1.0, 7.0, 0.0; 7
0.0, 7.0, 0.0; 8
1.0, 7.0, 0.0; 19
2.0, 7.0, 0.0; 53
3.0, 7.0, 0.0; 101
4.0, 7.0, 0.0; 98
5.0, 7.0, 0.0; 109
6.0, 7.0, 0.0; 69
7.0, 7.0, 0.0; 1
-6.0, 8.0, 0.0; 7
