5.0, 0.0, 0.0; 4
6.0, 0.0, 0.0; 29
7.0, 0.0, 0.0; 28
8.0, 0.0, 0.0; 25
9.0, 0.0, 0.0; 35
-10.0, 1.0, 0.0; 8
-9.0, 1.0, 0.0; 10
-8.0, 1.0, 0.0; 1
4.0, 1.0, 0.0; 1
5.0, 1.0, 0.0; 10
6.0, 1.0, 0.0; 22
7.0, 1.0, 0.0; 24
8.0, 1.0, 0.0; 24
9.0, 1.0, 0.0; 25
-10.0, 2.0, 0.0; 15
-9.0, 2.0, 0.0; 8
-8.0, 2.0, 0.0; 1
4.0, 2.0, 0.0; 1
5.0, 2.0, 0.0; 12
6.0, 2.0, 0.0; 31
7.0, 2.0, 0.0; 20
8.0, 2.0, 0.0; 33
9.0, 2.0, 0.0; 22
-10.0, 3.0, 0.0; 7
-9.0, 3.0, 0.0; 8
-8.0, 3.0, 0.0; 7
-7.0, 3.0, 0.0; 3
-6.0, 3.0, 0.0; 1
-5.0, 3.0, 0.0; 1
-4.0, 3.0, 0.0; 1
-3.0, 3.0, 0.0; 1
2.0, 3.0, 0.0; 1
3.0, 3.0, 0.0; 3
4.0, 3.0, 0.0; 10
5.0, 3.0, 0.0; 17
6.0, 3.0, 0.0; 24
7.0, 3.0, 0.0; 17
8.0, 3.0, 0.0; 32
9.0, 3.0, 0.0; 15
-9.0, 4.0, 0.0; 10
-8.0, 4.0, 0.0; 14
-7.0, 4.0, 0.0; 10
-6.0, 4.0, 0.0; 1
-5.0, 4.0, 0.0; 2
-4.0, 4.0, 0.0; 2
-3.0, 4.0, 0.0; 1
1.0, 4.0, 0.0; 2
2.0, 4.0, 0.0; 3
3.0, 4.0, 0.0; 21
4.0, 4.0, 0.0; 29
5.0, 4.0, 0.0; 20
6.0, 4.0, 0.0; 23
7.0, 4.0, 0.0; 13
8.0, 4.0, 0.0; 36
-9.0, 5.0, 0.0; 5
-8.0, 5.0, 0.0; 16
-7.0, 5.0, 0.0; 5
-6.0, 5.0, 0.0; 5
-5.0, 5.0, 0.0; 2
-4.0, 5.0, 0.0; 6
-3.0, 5.0, 0.0; 4
-2.0, 5.0, 0.0; 7
-1.0, 5.0, 0.0; 1
0.0, 5.0, 0.0; 1
1.0, 5.0, 0.0; 1
2.0, 5.0, 0.0; 4
3.0, 5.0, 0.0; 27
4.0, 5.0, 0.0; 19
5.0, 5.0, 0.0; 12
6.0, 5.0, 0.0; 20
7.0, 5.0, 0.0; 27
8.0, 5.0, 0.0; 8
-8.0, 6.0, 0.0; 13
-7.0, 6.0, 0.0; 15
-6.0, 6.0, 0.0; 10
-5.0, 6.0, 0.0; 5
-4.0, 6.0, 0.0; 2
-2.0, 6.0, 0.0; 4
-1.0, 6.0, 0.0; 2
0.0, 6.0, 0.0; 3
1.0, 6.0, 0.0; 2
2.0, 6.0, 0.0; 7
3.0, 6.0, 0.0; 18
4.0, 6.0, 0.0; 21
5.0, 6.0, 0.0; 22
6.0, 6.0, 0.0; 22
7.0, 6.0, 0.0; 19
-7.0, 7.0, 0.0; 11
-6.0, 7.0, 0.0; 10
-5.0, 7.0, 0.0; 7
-4.0, 7.0, 0.0; 5
-3.0, 7.0, 0.0; 4
-2.0, 7.0, 0.0; 3
-1.0, 7.0, 0.0; 2
0.0, 7.0, 0.0; 3
1.0, 7.0, 0.0; 3
2.0, 7.0, 0.0; 6
3.0, 7.0, 0.0; 12
4.0, 7.0, 0.0; 15
5.0, 7.0, 0.0; 21
6.0, 7.0, 0.0; 17
