-3.0, -3.0, -1.0; 8067
-3.0, -4.0, -1.0; 7553
-2.0, 3.0, 0.0; 6207
-2.0, -4.0, -1.0; 4942
-2.0, 3.0, -1.0; 3431
-3.0, 2.0, -2.0; 2217
-3.0, 3.0, 0.0; 2072
-2.0, 2.0, -3.0; 1757
-1.0, 3.0, -1.0; 1591
-3.0, 2.0, -3.0; 1399

-3.0, 2.0, -3.0; -3.0, -3.0, -2.0
-2.0, 2.0, -3.0; 4474
-3.0, -3.0, -1.0; 4118

-2.0, 3.0, 0.0; -2.0, -4.0, -3.0
-3.0, -3.0, -1.0; 2056
-3.0, 2.0, -2.0; 1889

-2.0, 3.0, 0.0; -3.0, -3.0, -1.0
-3.0, -3.0, -1.0; 39120
-2.0, -4.0, -1.0; 35372
-2.0, 3.0, 0.0; 27039
-2.0, 3.0, -1.0; 24318
-3.0, -4.0, -1.0; 23436
-2.0, 2.0, -3.0; 17774
-3.0, 3.0, 0.0; 9302
-3.0, 2.0, -3.0; 6512
-1.0, 3.0, -1.0; 5857
-3.0, 2.0, -1.0; 4553
-3.0, 3.0, -1.0; 2854
-3.0, -3.0, -2.0; 2136
-3.0, 2.0, 0.0; 1778
-3.0, 2.0, -2.0; 1563

-2.0, 3.0, -1.0; -2.0, -4.0, -1.0
-2.0, -4.0, -1.0; 64832
-2.0, 3.0, -1.0; 50135
-3.0, -3.0, -1.0; 38469
-2.0, 3.0, 0.0; 35581
-3.0, -4.0, -1.0; 25629
-1.0, 3.0, -1.0; 24997
-3.0, 2.0, -2.0; 5070
-3.0, 3.0, 0.0; 5024
-3.0, 2.0, -1.0; 3623
-2.0, 2.0, -3.0; 1875
-3.0, 3.0, -1.0; 1709
-3.0, 2.0, -3.0; 1645

-1.0, 3.0, -2.0; -3.0, -3.0, -1.0
-2.0, -3.0, -3.0; 3801
-2.0, 2.0, -3.0; 2099
-3.0, 2.0, -3.0; 1758
-2.0, -4.0, -1.0; 1432

-1.0, 3.0, -2.0; -3.0, -4.0, -1.0
-2.0, -3.0, -3.0; 3588
-3.0, 2.0, -2.0; 2943

-1.0, 3.0, -1.0; -1.0, -4.0, -2.0
-2.0, -4.0, -1.0; 1581

-3.0, 2.0, -2.0; -1.0, -4.0, -2.0
-3.0, 2.0, -2.0; 6595
-3.0, -4.0, -1.0; 5156
-3.0, -3.0, -1.0; 2841
-2.0, -4.0, -1.0; 2311
-1.0, 3.0, -1.0; 1798

-3.0, 3.0, -1.0; -3.0, -3.0, -1.0
-3.0, -3.0, -1.0; 5528
-2.0, -4.0, -1.0; 4929
-3.0, -4.0, -1.0; 4800
-2.0, 2.0, -3.0; 3808
-2.0, 3.0, -1.0; 3520
-2.0, 3.0, 0.0; 2685
-3.0, 2.0, -3.0; 2618

-3.0, 2.0, -2.0; -2.0, -4.0, -3.0
-3.0, 2.0, -2.0; 2587
-3.0, -4.0, -1.0; 1506

-3.0, 2.0, -1.0; -3.0, -4.0, -1.0
-2.0, -4.0, -1.0; 4362
-3.0, -3.0, -1.0; 4268
-2.0, -3.0, -3.0; 4244
-3.0, -4.0, -1.0; 3508
-2.0, 3.0, -1.0; 3255
-2.0, 3.0, 0.0; 3015
-3.0, 2.0, -2.0; 2213
-1.0, 3.0, -1.0; 2061
-2.0, 2.0, -3.0; 2060
-3.0, 2.0, -3.0; 1955

-2.0, 3.0, 0.0; -1.0, -4.0, -3.0
-3.0, -3.0, -1.0; 1419

-2.0, 3.0, -1.0; -1.0, -4.0, -1.0
-1.0, 3.0, -1.0; 2326
-2.0, -4.0, -1.0; 1887

-3.0, 2.0, -1.0; -3.0, -3.0, -1.0
-2.0, -4.0, -1.0; 16558
-2.0, 2.0, -3.0; 12752
-2.0, 3.0, -1.0; 9082
-2.0, -3.0, -3.0; 8466
-3.0, -3.0, -1.0; 7797
-3.0, -4.0, -1.0; 7402
-2.0, 3.0, 0.0; 7009
-3.0, 2.0, -3.0; 5753
-1.0, 3.0, -1.0; 2899
-3.0, 2.0, -2.0; 1622

-3.0, 2.0, -1.0; -1.0, -4.0, -2.0
-2.0, -3.0, -3.0; 1523

-3.0, 2.0, -1.0; -2.0, -3.0, -3.0
-3.0, 2.0, -2.0; 2221
-2.0, -3.0, -3.0; 2159
-2.0, -4.0, -1.0; 1369

-3.0, 2.0, -2.0; -3.0, -3.0, -2.0
-2.0, 2.0, -3.0; 1993
-3.0, -4.0, -1.0; 1427

-2.0, 3.0, -1.0; -1.0, -4.0, -3.0
-3.0, -3.0, -1.0; 1549

-2.0, 3.0, -1.0; -3.0, -3.0, -1.0
-3.0, -3.0, -1.0; 90749
-2.0, -4.0, -1.0; 68894
-2.0, 3.0, -1.0; 60312
-2.0, 3.0, 0.0; 42343
-2.0, 2.0, -3.0; 39610
-3.0, -4.0, -1.0; 30447
-3.0, 2.0, -3.0; 17023
-1.0, 3.0, -1.0; 14615
-3.0, 3.0, 0.0; 8671
-3.0, 2.0, -1.0; 5276
