0,0.0
1,0.0
2,21.0
3,106.0
4,172.0
5,290.0
6,523.0
7,738.0
8,1081.0
9,1694.0
10,2546.0
11,3717.0
12,4766.0
13,5897.0
14,7190.0
15,8385.0
16,9946.0
17,11158.0
18,12340.0
19,13619.0
20,14443.0
21,15138.0
22,14737.0
23,14253.0
24,12766.0
25,11320.0
26,9190.0
27,6948.0
28,4990.0
29,3396.0
30,2142.0
31,1253.0
32,734.0
33,327.0
34,173.0
35,99.0
36,43.0
37,27.0
38,19.0
39,18.0
40,8.0
41,6.0
42,3.0
43,2.0
44,2.0
45,4.0
46,2.0
47,3.0
48,1.0
49,1.0
50,1.0
51,1.0
52,1.0
53,0.0
54,0.0
55,0.0
56,0.0
57,1.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
1962.41
