0,2.0
1,3.0
2,25.0
3,83.0
4,150.0
5,434.0
6,1241.0
7,1840.0
8,2883.0
9,4631.0
10,6130.0
11,7356.0
12,8348.0
13,8818.0
14,8981.0
15,8827.0
16,8413.0
17,7969.0
18,7392.0
19,6696.0
20,5931.0
21,5263.0
22,4552.0
23,3958.0
24,3277.0
25,2547.0
26,2051.0
27,1612.0
28,1087.0
29,758.0
30,493.0
31,302.0
32,170.0
33,122.0
34,51.0
35,23.0
36,7.0
37,8.0
38,4.0
39,2.0
40,2.0
41,1.0
42,0.0
43,3.0
44,0.0
45,2.0
46,1.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
1224.49
