0,0.0
1,2.0
2,17.0
3,50.0
4,84.0
5,177.0
6,328.0
7,448.0
8,641.0
9,994.0
10,1402.0
11,2050.0
12,2757.0
13,3550.0
14,4414.0
15,5529.0
16,6711.0
17,7460.0
18,8341.0
19,9023.0
20,9258.0
21,9382.0
22,8873.0
23,7915.0
24,6840.0
25,5656.0
26,4186.0
27,2962.0
28,2108.0
29,1306.0
30,783.0
31,451.0
32,252.0
33,124.0
34,54.0
35,36.0
36,11.0
37,1.0
38,7.0
39,1.0
40,4.0
41,1.0
42,2.0
43,5.0
44,2.0
45,1.0
46,0.0
47,1.0
48,3.0
49,0.0
50,0.0
51,0.0
52,0.0
53,2.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
1142.05
