0,2.0
1,5.0
2,53.0
3,158.0
4,267.0
5,494.0
6,1179.0
7,1806.0
8,3039.0
9,4852.0
10,6510.0
11,8391.0
12,9594.0
13,10216.0
14,10406.0
15,10685.0
16,11062.0
17,11463.0
18,11965.0
19,12338.0
20,13138.0
21,13518.0
22,13381.0
23,12698.0
24,11895.0
25,10823.0
26,9215.0
27,7431.0
28,5914.0
29,4131.0
30,2887.0
31,1988.0
32,1247.0
33,722.0
34,418.0
35,239.0
36,128.0
37,65.0
38,41.0
39,22.0
40,14.0
41,10.0
42,11.0
43,2.0
44,1.0
45,1.0
46,4.0
47,2.0
48,1.0
49,1.0
50,2.0
51,2.0
52,0.0
53,0.0
54,1.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,1.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
2244.39
