0,2.0
1,0.0
2,16.0
3,92.0
4,134.0
5,293.0
6,743.0
7,1029.0
8,2061.0
9,3387.0
10,4911.0
11,6495.0
12,7577.0
13,8001.0
14,8390.0
15,8291.0
16,8019.0
17,7267.0
18,6662.0
19,6022.0
20,5104.0
21,4390.0
22,3605.0
23,3089.0
24,2431.0
25,1815.0
26,1352.0
27,1057.0
28,733.0
29,441.0
30,262.0
31,150.0
32,94.0
33,51.0
34,30.0
35,9.0
36,7.0
37,5.0
38,2.0
39,1.0
40,2.0
41,1.0
42,1.0
43,0.0
44,1.0
45,1.0
46,4.0
47,2.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
1040.32
