0,0.0
1,0.0
2,10.0
3,61.0
4,79.0
5,144.0
6,288.0
7,381.0
8,666.0
9,933.0
10,1407.0
11,2087.0
12,2875.0
13,3563.0
14,4415.0
15,5445.0
16,6263.0
17,7000.0
18,7598.0
19,8031.0
20,7962.0
21,7836.0
22,7318.0
23,6655.0
24,5574.0
25,4547.0
26,3318.0
27,2290.0
28,1484.0
29,988.0
30,575.0
31,311.0
32,170.0
33,89.0
34,45.0
35,20.0
36,5.0
37,2.0
38,0.0
39,0.0
40,1.0
41,2.0
42,2.0
43,0.0
44,3.0
45,0.0
46,0.0
47,1.0
48,2.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
1004.46
