0,3.0
1,0.0
2,30.0
3,164.0
4,280.0
5,652.0
6,1763.0
7,2737.0
8,5186.0
9,8729.0
10,11771.0
11,14938.0
12,16719.0
13,16666.0
14,16737.0
15,15399.0
16,13811.0
17,11990.0
18,10247.0
19,8885.0
20,7009.0
21,5736.0
22,4382.0
23,3521.0
24,2766.0
25,2040.0
26,1429.0
27,996.0
28,655.0
29,402.0
30,265.0
31,138.0
32,65.0
33,43.0
34,24.0
35,6.0
36,6.0
37,7.0
38,8.0
39,2.0
40,5.0
41,1.0
42,1.0
43,0.0
44,1.0
45,2.0
46,0.0
47,0.0
48,0.0
49,1.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,1.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
1862.19
