-6.0, 1.0, 0.0; 1
2.0, 1.0, 0.0; 1
-3.0, -4.0, -1.0; 467
-2.0, -4.0, -1.0; 627
-1.0, -4.0, -1.0; 2
-1.0, 5.0, -4.0; 1
-3.0, 2.0, 0.0; 24
-1.0, -1.0, 4.0; 1
-3.0, -3.0, -1.0; 688
-3.0, 3.0, 0.0; 127
-2.0, 3.0, 0.0; 383
-1.0, 3.0, 0.0; 4
-2.0, -2.0, -1.0; 2
-2.0, 4.0, 0.0; 1
-1.0, 4.0, 0.0; 1
-3.0, -1.0, -1.0; 1
2.0, -1.0, -1.0; 1
-4.0, 5.0, 0.0; 1
0.0, 5.0, 0.0; 1
1.0, -6.0, -2.0; 1
-1.0, 3.0, -5.0; 1
2.0, 0.0, -1.0; 1
-1.0, 6.0, 0.0; 2
0.0, -5.0, -2.0; 1
-6.0, 1.0, -1.0; 3
-5.0, 0.0, -1.0; 1
-2.0, -4.0, -2.0; 4
-1.0, -4.0, -2.0; 3
0.0, -4.0, -2.0; 1
-4.0, 2.0, -1.0; 1
-3.0, 2.0, -1.0; 125
0.0, 2.0, -1.0; 1
-3.0, -3.0, -2.0; 19
-2.0, -3.0, -2.0; 3
-3.0, -6.0, 2.0; 1
-3.0, 3.0, -1.0; 39
-2.0, 3.0, -1.0; 438
-1.0, 3.0, -1.0; 164
-5.0, -2.0, -2.0; 1
-4.0, -2.0, -2.0; 1
0.0, 4.0, -1.0; 1
-5.0, 0.0, -2.0; 1
-6.0, 1.0, -2.0; 1
-3.0, 1.0, -2.0; 1
-1.0, 1.0, -2.0; 1
0.0, 1.0, -2.0; 2
1.0, 1.0, -2.0; 1
-2.0, 7.0, -1.0; 1
-2.0, -4.0, -3.0; 5
-1.0, -4.0, -3.0; 2
-4.0, 2.0, -2.0; 1
-3.0, 2.0, -2.0; 221
-5.0, -1.0, 2.0; 1
-2.0, -3.0, -3.0; 39
-2.0, 3.0, -2.0; 1
-1.0, 3.0, -2.0; 5
-6.0, -2.0, -3.0; 1
-4.0, -2.0, -3.0; 1
-1.0, 1.0, 2.0; 1
-1.0, -3.0, 1.0; 1
-1.0, 6.0, -2.0; 1
1.0, 6.0, -2.0; 1
-3.0, 1.0, -3.0; 1
2.0, 1.0, -3.0; 1
-3.0, -4.0, -4.0; 1
-2.0, -7.0, 0.0; 3
-3.0, 2.0, -3.0; 117
-2.0, 2.0, -3.0; 359
-1.0, 2.0, -3.0; 2
-1.0, 3.0, -3.0; 1
-6.0, -5.0, 0.0; 1
-2.0, 3.0, 6.0; 1
-2.0, 1.0, 1.0; 1
-4.0, 2.0, -8.0; 1
-6.0, -1.0, -4.0; 1
-3.0, -4.0, 0.0; 1
-2.0, -4.0, 0.0; 2
-1.0, 5.0, -3.0; 1
0.0, 2.0, 1.0; 1
1.0, 2.0, 1.0; 1
-1.0, -3.0, 0.0; 2
-1.0, -5.0, -5.0; 1
-2.0, -2.0, 0.0; 4
0.0, 1.0, 1.0; 1
-5.0, 4.0, 1.0; 1
-2.0, 4.0, 1.0; 1
0.0, -7.0, -1.0; 1
1.0, -7.0, -1.0; 1
-2.0, -3.0, -5.0; 4
1.0
44.3483146067
