0.0, -4.0, -3.0; 1
-4.0, 2.0, -2.0; 2
-3.0, 2.0, -2.0; 138
-1.0, 3.0, -3.0; 1
0.0, -1.0, 2.0; 1
-2.0, -4.0, -2.0; 3
-1.0, -4.0, -2.0; 7
-3.0, -3.0, -3.0; 1
-2.0, -3.0, -3.0; 76
-1.0, -3.0, -3.0; 1
-3.0, 2.0, -1.0; 43
-4.0, -2.0, -3.0; 1
-1.0, 3.0, -2.0; 3
-3.0, -4.0, -1.0; 317
-2.0, -4.0, -1.0; 464
-1.0, -4.0, -1.0; 4
-4.0, -3.0, -2.0; 1
-3.0, -3.0, -2.0; 33
-2.0, -3.0, -2.0; 3
-1.0, 1.0, 1.0; 2
-2.0, -4.0, -3.0; 5
-3.0, 2.0, 0.0; 10
-1.0, 2.0, 0.0; 1
0.0, 2.0, 0.0; 1
1.0, 2.0, 0.0; 2
-2.0, 3.0, -1.0; 246
-1.0, 3.0, -1.0; 87
-3.0, -4.0, 0.0; 1
-2.0, -4.0, 0.0; 1
-4.0, -3.0, -1.0; 1
-3.0, -3.0, -1.0; 864
-5.0, -2.0, -2.0; 2
-3.0, -2.0, -3.0; 1
-2.0, 2.0, 1.0; 1
-3.0, 3.0, 0.0; 47
-2.0, 3.0, 0.0; 264
-9.0, -2.0, 1.0; 1
-1.0, -4.0, -3.0; 2
0.0, 0.0, 2.0; 1
-2.0, -3.0, 0.0; 1
-5.0, -1.0, -2.0; 1
-2.0, 8.0, -3.0; 1
2.0, -2.0, -1.0; 1
-1.0, 2.0, -3.0; 3
-2.0, -3.0, 1.0; 1
-3.0, 1.0, -2.0; 1
0.0, 1.0, 1.0; 1
-4.0, 4.0, 1.0; 1
2.0, -1.0, -1.0; 1
1.0, 1.0, 1.0; 1
2.0, 0.0, -2.0; 1
1.0, -3.0, -6.0; 1
5.0, 5.0, 0.0; 1
-5.0, 0.0, -1.0; 1
-6.0, 1.0, -2.0; 1
-3.0, -3.0, -5.0; 2
-2.0, -3.0, -5.0; 1
0.0, 1.0, -2.0; 1
-3.0, 2.0, -3.0; 217
-2.0, 2.0, -3.0; 534
-3.0, 3.0, -1.0; 6
-2.0, -5.0, -2.0; 2
-1.0, -5.0, -2.0; 2
-6.0, 1.0, -1.0; 2
1.0, 1.0, 0.0; 2
1.0
52.7230769231
