-1.0, -7.0, 1.0; 1
-3.0, 2.0, -2.0; 129
0.0, -6.0, 0.0; 1
-1.0, 3.0, -3.0; 1
-2.0, -3.0, -3.0; 19
-4.0, 2.0, -1.0; 1
-3.0, 2.0, -1.0; 68
2.0, 1.0, 0.0; 1
0.0, 2.0, -1.0; 1
-2.0, 3.0, -2.0; 1
-1.0, 3.0, -2.0; 2
-3.0, -4.0, -1.0; 583
-2.0, -4.0, -1.0; 866
-1.0, -4.0, -1.0; 5
0.0, 0.0, 2.0; 1
-3.0, -3.0, -2.0; 34
-2.0, -3.0, -2.0; 1
-3.0, 2.0, 0.0; 25
-3.0, 3.0, -1.0; 26
-2.0, 3.0, -1.0; 485
-1.0, 3.0, -1.0; 274
-3.0, -4.0, 0.0; 1
-2.0, 8.0, 1.0; 1
-1.0, 4.0, -2.0; 1
-3.0, -3.0, -1.0; 824
2.0, -1.0, -1.0; 1
2.0, 1.0, 2.0; 1
-1.0, -2.0, -2.0; 1
0.0, 2.0, 1.0; 1
-3.0, 3.0, 0.0; 110
-2.0, 3.0, 0.0; 562
-1.0, 0.0, 2.0; 1
-1.0, 4.0, -1.0; 1
0.0, 4.0, -1.0; 3
2.0, 2.0, 0.0; 1
-2.0, -3.0, 0.0; 8
-1.0, -3.0, 0.0; 3
1.0, 5.0, -2.0; 1
-2.0, -2.0, -1.0; 1
-3.0, 1.0, -3.0; 1
3.0, 2.0, -6.0; 1
-4.0, 4.0, 0.0; 1
-1.0, 4.0, 0.0; 2
-4.0, -2.0, 0.0; 1
-2.0, -2.0, 0.0; 8
-1.0, 6.0, -2.0; 1
1.0, 6.0, -2.0; 1
-2.0, -4.0, -5.0; 1
1.0, 1.0, 1.0; 2
1.0, 0.0, -2.0; 1
-1.0, 3.0, 0.0; 4
0.0, -7.0, -1.0; 1
0.0, 6.0, -1.0; 1
-3.0, 3.0, -5.0; 1
-4.0, 1.0, -2.0; 1
-1.0, -4.0, 1.0; 1
-2.0, -3.0, -5.0; 2
-1.0, -7.0, 0.0; 1
0.0, -7.0, 0.0; 1
-3.0, 2.0, -3.0; 116
-2.0, 2.0, -3.0; 550
-1.0, 2.0, -3.0; 2
-1.0, -4.0, -3.0; 1
-3.0, -4.0, -3.0; 1
-2.0, -4.0, -3.0; 1
1.0, 1.0, 0.0; 1
1.0
72.0
