-2.0, -7.0, 1.0; 1
-4.0, 2.0, -2.0; 7
-3.0, 2.0, -2.0; 179
1.0, 5.0, -2.0; 1
-3.0, -5.0, -1.0; 1
-2.0, 3.0, -3.0; 1
-1.0, 3.0, -3.0; 2
0.0, -1.0, 2.0; 2
-2.0, -4.0, -2.0; 3
1.0, 1.0, -1.0; 1
-3.0, -3.0, -3.0; 2
-2.0, -3.0, -3.0; 18
-4.0, 2.0, -1.0; 1
-3.0, 2.0, -1.0; 50
-1.0, 2.0, -1.0; 1
-1.0, 3.0, -2.0; 9
-3.0, -4.0, -1.0; 463
-2.0, -4.0, -1.0; 778
-1.0, -4.0, -1.0; 8
-3.0, -3.0, -2.0; 58
-2.0, -3.0, -2.0; 3
0.0, 1.0, 1.0; 1
-3.0, 2.0, 0.0; 11
-3.0, -3.0, -5.0; 2
-3.0, 3.0, -1.0; 25
-2.0, 3.0, -1.0; 422
-1.0, 3.0, -1.0; 175
0.0, -6.0, -3.0; 1
-2.0, -7.0, 0.0; 1
-2.0, -4.0, 0.0; 2
-3.0, -3.0, -1.0; 1569
-1.0, 2.0, 1.0; 1
0.0, 2.0, 1.0; 1
-3.0, 3.0, 0.0; 114
-2.0, 3.0, 0.0; 486
-1.0, 3.0, 0.0; 7
-6.0, 1.0, -1.0; 1
0.0, 4.0, -1.0; 1
-2.0, -3.0, 0.0; 2
0.0, 5.0, -2.0; 1
-3.0, -2.0, -1.0; 1
-2.0, -2.0, -1.0; 5
1.0, 0.0, 2.0; 1
0.0, 2.0, 2.0; 1
-5.0, -8.0, -1.0; 1
-1.0, 4.0, 0.0; 2
0.0, 4.0, 0.0; 2
-3.0, -2.0, 0.0; 1
-2.0, -2.0, 0.0; 2
1.0, 2.0, 1.0; 1
0.0, 6.0, -2.0; 2
-5.0, 0.0, -2.0; 1
-4.0, 5.0, -1.0; 1
-3.0, 1.0, -3.0; 1
-2.0, -7.0, -1.0; 1
-2.0, -2.0, 1.0; 1
1.0, 0.0, 1.0; 1
1.0, 6.0, -1.0; 1
2.0, 0.0, 1.0; 1
-6.0, 1.0, -2.0; 1
-3.0, 1.0, -2.0; 1
-2.0, -3.0, -5.0; 1
-4.0, 2.0, -3.0; 1
-3.0, 2.0, -3.0; 326
-2.0, 2.0, -3.0; 1831
-1.0, 2.0, -3.0; 7
5.0, 6.0, 0.0; 1
-2.0, -4.0, -3.0; 4
-5.0, -3.0, -4.0; 1
1.0
95.8405797101
