2.0, 0.0, 0.0; 1
-3.0, -2.0, -5.0; 1
3.0, 6.0, 1.0; 1
-6.0, 1.0, 0.0; 1
-2.0, 1.0, 0.0; 1
1.0, 1.0, 0.0; 2
2.0, 1.0, 0.0; 1
-4.0, -4.0, -1.0; 1
-3.0, -4.0, -1.0; 1648
-2.0, -4.0, -1.0; 2148
-1.0, -4.0, -1.0; 28
-3.0, 2.0, 0.0; 39
-1.0, 2.0, 0.0; 2
0.0, 2.0, 0.0; 1
-4.0, -3.0, -1.0; 2
-3.0, -3.0, -1.0; 3374
-2.0, -3.0, -1.0; 4
-6.0, 3.0, 0.0; 1
-3.0, 3.0, 0.0; 261
-2.0, 3.0, 0.0; 472
-1.0, 3.0, 0.0; 3
-5.0, -2.0, -1.0; 3
-3.0, -2.0, -1.0; 2
-2.0, -2.0, -1.0; 24
-8.0, 4.0, 0.0; 1
-5.0, 4.0, 0.0; 2
-3.0, 4.0, 0.0; 1
-2.0, 4.0, 0.0; 1
-1.0, 4.0, 0.0; 1
-3.0, -7.0, -2.0; 1
-6.0, -3.0, -3.0; 1
-3.0, -2.0, 1.0; 1
-4.0, 5.0, 0.0; 2
-3.0, 5.0, 0.0; 1
-5.0, 0.0, -1.0; 2
0.0, 3.0, -5.0; 2
2.0, 0.0, -1.0; 1
-5.0, -6.0, 1.0; 1
-1.0, -2.0, -6.0; 1
0.0, -6.0, 7.0; 1
1.0, -6.0, 7.0; 1
-2.0, -5.0, -2.0; 2
-6.0, 1.0, -1.0; 6
-5.0, 1.0, -1.0; 1
-4.0, 1.0, -1.0; 1
1.0, 1.0, -1.0; 2
-4.0, -4.0, -2.0; 1
-3.0, -4.0, -2.0; 4
-2.0, -4.0, -2.0; 59
-1.0, -4.0, -2.0; 19
-4.0, 2.0, -1.0; 4
-3.0, 2.0, -1.0; 525
-1.0, 2.0, -1.0; 2
0.0, 2.0, -1.0; 3
1.0, 2.0, -1.0; 1
-6.0, -8.0, -4.0; 1
-6.0, -3.0, -2.0; 1
-4.0, -3.0, -2.0; 2
-3.0, -3.0, -2.0; 156
-2.0, -3.0, -2.0; 28
-4.0, -6.0, 2.0; 1
-3.0, -6.0, 2.0; 2
-5.0, -5.0, -7.0; 1
-4.0, 3.0, -1.0; 2
-3.0, 3.0, -1.0; 112
-2.0, 3.0, -1.0; 574
-1.0, 3.0, -1.0; 726
-2.0, -7.0, 0.0; 2
-5.0, -2.0, -2.0; 1
-4.0, -2.0, -2.0; 3
-3.0, -2.0, -2.0; 2
-2.0, -2.0, -2.0; 1
-1.0, -2.0, -2.0; 6
0.0, -7.0, 0.0; 1
-2.0, 4.0, -1.0; 8
-1.0, 4.0, -1.0; 3
0.0, 4.0, -1.0; 1
5.0, 4.0, -1.0; 1
-5.0, -1.0, -2.0; 1
-3.0, -1.0, -2.0; 1
-1.0, 6.0, 0.0; 1
0.0, 5.0, -1.0; 2
-6.0, 0.0, -2.0; 1
-5.0, 0.0, -2.0; 1
1.0, 0.0, -2.0; 5
2.0, 0.0, -2.0; 2
-2.0, 6.0, -1.0; 2
-6.0, 1.0, -2.0; 1
-3.0, 1.0, -2.0; 4
0.0, 1.0, -2.0; 3
1.0, 1.0, -2.0; 5
-2.0, -4.0, -3.0; 55
-1.0, -4.0, -3.0; 10
-4.0, 2.0, -2.0; 20
-3.0, 2.0, -2.0; 1131
-2.0, 2.0, -2.0; 2
0.0, -1.0, 2.0; 1
-3.0, -4.0, 6.0; 1
2.0, -1.0, 2.0; 1
-4.0, -3.0, -3.0; 1
-3.0, -3.0, -3.0; 8
-2.0, -3.0, -3.0; 1000
-1.0, -3.0, -3.0; 2
-4.0, -6.0, 1.0; 3
-3.0, 3.0, -2.0; 1
-2.0, 3.0, -2.0; 2
-1.0, 3.0, -2.0; 87
0.0, 3.0, -2.0; 2
0.0, 0.0, 2.0; 2
-5.0, -2.0, -3.0; 1
-4.0, -2.0, -3.0; 3
-3.0, -2.0, -3.0; 2
-5.0, -5.0, 1.0; 2
-1.0, 4.0, -2.0; 4
0.0, 1.0, 2.0; 1
-2.0, -1.0, -3.0; 1
-1.0, -1.0, -3.0; 1
-2.0, 3.0, -3.0; 1
-1.0, 5.0, -2.0; 1
0.0, 5.0, -2.0; 1
1.0, 5.0, -2.0; 1
-1.0, 0.0, -3.0; 1
1.0, 0.0, -3.0; 1
-2.0, -3.0, 1.0; 1
-1.0, -3.0, 1.0; 2
0.0, 6.0, -2.0; 1
-3.0, 1.0, -3.0; 4
1.0, 1.0, -3.0; 2
-4.0, -4.0, -4.0; 2
-1.0, -4.0, -4.0; 1
-3.0, -7.0, 0.0; 2
2.0, -4.0, -4.0; 1
-1.0, -7.0, 0.0; 1
-4.0, 2.0, -3.0; 2
-3.0, 2.0, -3.0; 635
-2.0, 2.0, -3.0; 2320
-1.0, 2.0, -3.0; 29
-3.0, -1.0, 1.0; 1
2.0, -1.0, 1.0; 1
-4.0, -3.0, -4.0; 1
-3.0, -3.0, -4.0; 2
-2.0, 5.0, 2.0; 1
4.0, -4.0, 5.0; 1
-2.0, -6.0, 0.0; 1
3.0, -1.0, -1.0; 1
-1.0, 3.0, -3.0; 14
-5.0, -5.0, 2.0; 1
1.0, 0.0, 1.0; 2
-4.0, -2.0, -4.0; 1
-1.0, -5.0, 0.0; 1
-1.0, 4.0, -3.0; 1
-3.0, 1.0, 1.0; 1
-2.0, 1.0, 1.0; 4
-1.0, 1.0, 1.0; 2
1.0, 1.0, 1.0; 1
2.0, 1.0, 1.0; 1
-3.0, -4.0, 0.0; 3
-2.0, -4.0, 0.0; 15
-1.0, -4.0, 0.0; 1
-6.0, 2.0, 1.0; 1
-5.0, 2.0, 1.0; 1
-1.0, 2.0, 1.0; 1
1.0, 2.0, 1.0; 1
-5.0, -3.0, 0.0; 1
-4.0, -3.0, 0.0; 1
-3.0, -3.0, 0.0; 2
-2.0, -3.0, 0.0; 13
-1.0, -3.0, 0.0; 9
-3.0, -2.0, 0.0; 3
-2.0, -2.0, 0.0; 24
2.0, -2.0, 0.0; 1
-3.0, 4.0, 1.0; 1
-7.0, 3.0, -1.0; 2
-7.0, 2.0, -4.0; 1
-3.0, 2.0, -4.0; 1
2.0, -1.0, 0.0; 1
-3.0, -3.0, -5.0; 8
-2.0, -3.0, -5.0; 3
-1.0, 5.0, 1.0; 1
-3.0, 0.0, 0.0; 1
2.0
87.9055555556
