0.0, 4.0, 3.0; 1
2.0, 0.0, 0.0; 2
-3.0, -2.0, -5.0; 4
-2.0, -2.0, -5.0; 2
0.0, -2.0, -5.0; 1
-1.0, -5.0, -1.0; 1
1.0, -5.0, -1.0; 1
-6.0, 1.0, 0.0; 5
-2.0, 1.0, 0.0; 1
-5.0, 2.0, -2.0; 1
1.0, 1.0, 0.0; 3
2.0, 1.0, 0.0; 1
-6.0, -4.0, -1.0; 1
-4.0, -4.0, -1.0; 1
-3.0, -4.0, -1.0; 2462
-2.0, -4.0, -1.0; 2368
-1.0, -4.0, -1.0; 34
-3.0, 5.0, -4.0; 1
-6.0, 2.0, 0.0; 1
-4.0, 2.0, 0.0; 1
-3.0, 2.0, 0.0; 223
-2.0, 2.0, 0.0; 2
-1.0, 2.0, 0.0; 6
0.0, 2.0, 0.0; 3
1.0, 2.0, 0.0; 5
-6.0, 2.0, -2.0; 1
0.0, -1.0, 4.0; 1
-4.0, -3.0, -1.0; 1
-3.0, -3.0, -1.0; 9790
-2.0, -3.0, -1.0; 4
-1.0, -3.0, -1.0; 1
-5.0, 3.0, 0.0; 1
-3.0, 3.0, 0.0; 1170
-2.0, 3.0, 0.0; 1363
-1.0, 3.0, 0.0; 7
0.0, 3.0, 0.0; 1
-3.0, 0.0, 4.0; 1
-4.0, 1.0, -5.0; 1
-3.0, 1.0, -5.0; 1
-5.0, -2.0, -1.0; 2
-3.0, -2.0, -1.0; 2
-2.0, -2.0, -1.0; 21
-4.0, -7.0, 1.0; 1
-4.0, -5.0, 3.0; 1
-6.0, 4.0, 0.0; 1
-1.0, -2.0, -2.0; 3
-2.0, 4.0, 0.0; 1
-1.0, 4.0, 0.0; 3
-5.0, 2.0, -5.0; 1
0.0, -7.0, -2.0; 1
-2.0, 2.0, -5.0; 1
-5.0, -1.0, -1.0; 4
-4.0, -1.0, -1.0; 1
-3.0, -1.0, -1.0; 2
2.0, -1.0, -1.0; 2
-4.0, 5.0, 0.0; 2
0.0, 5.0, 0.0; 2
-5.0, 0.0, -1.0; 4
-4.0, 0.0, -1.0; 1
-3.0, 0.0, -1.0; 1
2.0, 0.0, -1.0; 3
-1.0, -2.0, -6.0; 1
-4.0, 3.0, 4.0; 1
0.0, -5.0, -2.0; 1
-6.0, 1.0, -1.0; 32
-5.0, 1.0, -1.0; 2
-4.0, 1.0, -1.0; 1
-2.0, 1.0, -1.0; 1
-1.0, 3.0, -5.0; 1
1.0, 1.0, -1.0; 2
-4.0, -4.0, -2.0; 1
-3.0, -4.0, -2.0; 3
-2.0, -4.0, -2.0; 41
-1.0, -4.0, -2.0; 18
0.0, -4.0, -2.0; 1
-6.0, 2.0, -1.0; 1
-5.0, 2.0, -1.0; 4
-4.0, 2.0, -1.0; 8
-3.0, 2.0, -1.0; 1572
-3.0, 3.0, -2.0; 2
0.0, 2.0, -1.0; 5
-2.0, -1.0, 3.0; 1
0.0, -1.0, 3.0; 1
-4.0, -3.0, -2.0; 6
-3.0, -3.0, -2.0; 421
-2.0, -3.0, -2.0; 24
-1.0, 5.0, 4.0; 1
-4.0, -6.0, 2.0; 1
-3.0, -6.0, 2.0; 1
-5.0, 3.0, -1.0; 1
-3.0, 3.0, -1.0; 435
-2.0, 3.0, -1.0; 1316
-1.0, 3.0, -1.0; 614
-8.0, 1.0, -6.0; 1
-2.0, -7.0, 0.0; 1
-5.0, -2.0, -2.0; 2
-4.0, -2.0, -2.0; 3
-3.0, -2.0, -2.0; 1
-2.0, -2.0, -2.0; 3
-5.0, -5.0, 2.0; 2
0.0, -7.0, 0.0; 2
-3.0, 4.0, -1.0; 1
-2.0, 4.0, -1.0; 2
-1.0, 4.0, -1.0; 6
-4.0, 1.0, 3.0; 1
-1.0, -7.0, -3.0; 1
-5.0, -1.0, -2.0; 3
-4.0, -1.0, -2.0; 1
2.0, -1.0, -2.0; 2
0.0, 5.0, -1.0; 3
2.0, -1.0, 1.0; 2
-6.0, 0.0, -2.0; 1
-5.0, 0.0, -2.0; 2
-1.0, 8.0, 4.0; 1
1.0, 0.0, -2.0; 3
0.0, 6.0, -1.0; 1
1.0, 6.0, -1.0; 1
-5.0, -1.0, 4.0; 1
0.0, -5.0, -3.0; 1
-6.0, 1.0, -2.0; 6
-5.0, 1.0, -2.0; 1
-4.0, 1.0, -2.0; 1
-3.0, 1.0, -2.0; 6
0.0, 1.0, -2.0; 3
1.0, 1.0, -2.0; 4
-5.0, 1.0, 2.0; 1
2.0, 7.0, -4.0; 1
-2.0, -4.0, -3.0; 30
-1.0, -4.0, -3.0; 3
0.0, -4.0, -3.0; 2
1.0, -4.0, -3.0; 1
-2.0, -7.0, 1.0; 2
-1.0, -7.0, 1.0; 2
-4.0, 2.0, -2.0; 14
-3.0, 2.0, -2.0; 1861
-2.0, 2.0, -2.0; 4
-1.0, 2.0, -2.0; 1
0.0, 2.0, -2.0; 1
-5.0, -3.0, -3.0; 1
-3.0, -3.0, -3.0; 10
-2.0, -3.0, -3.0; 612
-1.0, -3.0, -3.0; 4
-4.0, -6.0, 1.0; 3
-3.0, -6.0, 1.0; 3
-1.0, 2.0, 7.0; 1
5.0, -3.0, -3.0; 1
-1.0, 3.0, -2.0; 35
0.0, 3.0, -2.0; 1
-2.0, 0.0, 2.0; 1
-1.0, 0.0, 2.0; 2
0.0, 0.0, 2.0; 4
-4.0, -2.0, -3.0; 6
-3.0, -2.0, -3.0; 2
-1.0, 6.0, 3.0; 1
0.0, -2.0, -3.0; 2
-1.0, 4.0, -2.0; 1
1.0, 1.0, 2.0; 1
3.0, 1.0, 2.0; 1
-4.0, -1.0, -3.0; 3
-2.0, -1.0, -3.0; 1
-1.0, -1.0, -3.0; 1
2.0, -1.0, -3.0; 1
-1.0, -10.0, 2.0; 1
-4.0, 2.0, 2.0; 1
5.0, 3.0, -6.0; 1
-10.0, -3.0, 1.0; 1
-5.0, 0.0, -3.0; 1
-1.0, 0.0, -3.0; 1
2.0, 0.0, -3.0; 1
-1.0, -3.0, 1.0; 2
0.0, -3.0, 1.0; 2
-1.0, 6.0, -2.0; 1
0.0, 6.0, -2.0; 1
1.0, 6.0, -2.0; 1
-1.0, -5.0, -4.0; 1
-6.0, 1.0, -3.0; 1
-4.0, 1.0, -3.0; 2
-3.0, 1.0, -3.0; 6
-2.0, 1.0, -3.0; 2
-2.0, -2.0, 1.0; 1
1.0, -2.0, 1.0; 1
-4.0, -4.0, -4.0; 1
-2.0, -4.0, -4.0; 1
-4.0, -7.0, 0.0; 1
-3.0, -7.0, 0.0; 2
-6.0, 2.0, -3.0; 1
-1.0, -7.0, 0.0; 3
-4.0, 2.0, -3.0; 4
-3.0, 2.0, -3.0; 1668
-2.0, 2.0, -3.0; 5537
-1.0, 2.0, -3.0; 13
-3.0, -1.0, 1.0; 1
1.0, -1.0, 1.0; 1
-6.0, -3.0, -4.0; 1
-3.0, -2.0, -4.0; 1
-3.0, -3.0, -4.0; 2
-2.0, -3.0, -4.0; 1
-3.0, -6.0, 0.0; 1
-2.0, 3.0, -3.0; 1
-1.0, 3.0, -3.0; 14
1.0, 0.0, 1.0; 2
-4.0, -2.0, -4.0; 3
-2.0, 4.0, -6.0; 1
-6.0, -5.0, 0.0; 3
-2.0, -5.0, 0.0; 2
-1.0, -5.0, 0.0; 1
2.0, 2.0, -1.0; 1
-9.0, -2.0, 5.0; 1
1.0, 4.0, -3.0; 2
-2.0, 1.0, 1.0; 1
-1.0, 1.0, 1.0; 2
0.0, 1.0, 1.0; 3
1.0, 1.0, 1.0; 1
2.0, 1.0, 1.0; 1
1.0, 4.0, -6.0; 1
-4.0, -1.0, -4.0; 1
-1.0, 2.0, -1.0; 3
-3.0, -4.0, 0.0; 4
-2.0, -4.0, 0.0; 7
0.0, 5.0, -3.0; 2
1.0, 5.0, -3.0; 1
-2.0, 2.0, 1.0; 2
-1.0, 2.0, 1.0; 2
0.0, 2.0, 1.0; 1
-4.0, 0.0, -4.0; 1
2.0, -2.0, -1.0; 1
-5.0, -3.0, 0.0; 1
-3.0, -3.0, 0.0; 2
-2.0, -3.0, 0.0; 3
-1.0, -3.0, 0.0; 5
1.0, -3.0, 0.0; 1
-4.0, 1.0, -4.0; 1
-3.0, 1.0, -4.0; 1
-5.0, -2.0, 0.0; 2
-3.0, -2.0, 0.0; 3
-2.0, -2.0, 0.0; 14
1.0, -2.0, 2.0; 1
1.0, -2.0, 0.0; 1
-4.0, 4.0, 1.0; 2
-3.0, -4.0, -5.0; 1
-6.0, 2.0, -4.0; 2
3.0, 4.0, 1.0; 1
0.0, -7.0, -1.0; 1
-6.0, -4.0, 4.0; 1
-4.0, 8.0, -3.0; 1
2.0, -1.0, 0.0; 1
-4.0, 5.0, 1.0; 1
-3.0, -3.0, -5.0; 17
-2.0, -3.0, -5.0; 21
-1.0, -3.0, -5.0; 1
1.0, -3.0, -5.0; 1
-4.0, -2.0, -8.0; 1
-3.0, 0.0, 0.0; 1
1.0
127.130434783
