2.0, 0.0, 0.0; 105
3.0, 0.0, 0.0; 10
8.0, 0.0, 0.0; 1
9.0, 0.0, 0.0; 1
-7.0, 1.0, 0.0; 1
-6.0, 1.0, 0.0; 63
-5.0, 1.0, 0.0; 45
-3.0, 1.0, 0.0; 7
-2.0, 1.0, 0.0; 75
-1.0, 1.0, 0.0; 1
0.0, 1.0, 0.0; 1
1.0, 1.0, 0.0; 87
2.0, 1.0, 0.0; 43
3.0, 1.0, 0.0; 1
5.0, 1.0, 0.0; 1
6.0, 1.0, 0.0; 1
7.0, 1.0, 0.0; 1
-6.0, 2.0, 0.0; 26
-5.0, 2.0, 0.0; 81
-4.0, 2.0, 0.0; 4
-3.0, 2.0, 0.0; 1682
-2.0, 2.0, 0.0; 58
-1.0, 2.0, 0.0; 170
0.0, 2.0, 0.0; 178
1.0, 2.0, 0.0; 98
2.0, 2.0, 0.0; 11
4.0, 2.0, 0.0; 1
8.0, 2.0, 0.0; 1
-10.0, 3.0, 0.0; 1
-6.0, 3.0, 0.0; 5
-5.0, 3.0, 0.0; 30
-4.0, 3.0, 0.0; 7
-3.0, 3.0, 0.0; 10760
-2.0, 3.0, 0.0; 48142
-1.0, 3.0, 0.0; 318
0.0, 3.0, 0.0; 18
1.0, 3.0, 0.0; 2
3.0, 3.0, 0.0; 1
8.0, 3.0, 0.0; 1
-8.0, 4.0, 0.0; 2
-7.0, 4.0, 0.0; 3
-6.0, 4.0, 0.0; 10
-5.0, 4.0, 0.0; 21
-4.0, 4.0, 0.0; 8
-3.0, 4.0, 0.0; 3
-2.0, 4.0, 0.0; 59
-1.0, 4.0, 0.0; 110
0.0, 4.0, 0.0; 18
2.0, 4.0, 0.0; 1
4.0, 4.0, 0.0; 1
-7.0, 5.0, 0.0; 1
-5.0, 5.0, 0.0; 11
-4.0, 5.0, 0.0; 26
-3.0, 5.0, 0.0; 12
-2.0, 5.0, 0.0; 4
-1.0, 5.0, 0.0; 8
0.0, 5.0, 0.0; 7
1.0, 5.0, 0.0; 13
2.0, 5.0, 0.0; 2
3.0, 5.0, 0.0; 1
