2.0, 0.0, 0.0; 26
3.0, 0.0, 0.0; 7
-4.0, -2.0, -5.0; 1
-3.0, -2.0, -5.0; 6
-1.0, -2.0, -5.0; 1
1.0, -2.0, -5.0; 1
0.0, 3.0, 5.0; 1
1.0, 3.0, 5.0; 1
-6.0, 1.0, 0.0; 7
7.0, -2.0, -5.0; 1
-4.0, 1.0, 0.0; 1
-3.0, 1.0, 0.0; 2
1.0, 1.0, 0.0; 41
2.0, 1.0, 0.0; 22
3.0, 1.0, 0.0; 1
8.0, 1.0, 0.0; 1
-7.0, 2.0, 0.0; 2
-6.0, 2.0, 0.0; 2
-5.0, 2.0, 0.0; 6
-4.0, 2.0, 0.0; 2
-3.0, 2.0, 0.0; 1102
-2.0, 2.0, 0.0; 4
-1.0, 2.0, 0.0; 14
0.0, 2.0, 0.0; 56
1.0, 2.0, 0.0; 64
2.0, 2.0, 0.0; 9
-5.0, 0.0, -5.0; 1
-9.0, 3.0, 0.0; 1
-3.0, -2.0, -10.0; 1
-6.0, 3.0, 0.0; 2
-5.0, 3.0, 0.0; 2
-4.0, 3.0, 0.0; 1
-3.0, 3.0, 0.0; 7184
-2.0, 3.0, 0.0; 26682
-1.0, 3.0, 0.0; 125
0.0, 3.0, 0.0; 7
1.0, 3.0, 0.0; 5
-5.0, 1.0, -5.0; 1
-4.0, 1.0, -5.0; 1
-3.0, 1.0, -5.0; 1
4.0, -2.0, -5.0; 1
-6.0, 4.0, 0.0; 2
-5.0, 4.0, 0.0; 4
-3.0, 4.0, 0.0; 1
-2.0, 4.0, 0.0; 44
-1.0, 4.0, 0.0; 80
0.0, 4.0, 0.0; 11
1.0, 4.0, 0.0; 1
-6.0, 2.0, -5.0; 2
-5.0, 2.0, -5.0; 4
-2.0, 2.0, -5.0; 1
-5.0, 1.0, 0.0; 3
-5.0, 5.0, 0.0; 6
-4.0, 5.0, 0.0; 5
-3.0, 5.0, 0.0; 2
1.0, 5.0, 0.0; 5
2.0, 5.0, 0.0; 1
4.0, 5.0, 0.0; 1
-1.0, 3.0, -5.0; 4
0.0, 3.0, -5.0; 2
-3.0, 6.0, 0.0; 5
-2.0, 6.0, 0.0; 7
-1.0, 6.0, 0.0; 8
0.0, 6.0, 0.0; 10
1.0, 6.0, 0.0; 5
-2.0, 4.0, -5.0; 1
-7.0, -1.0, -5.0; 1
-2.0, 7.0, 0.0; 4
-1.0, 7.0, 0.0; 4
0.0, 7.0, 0.0; 3
-4.0, 5.0, -5.0; 1
-1.0, 5.0, -5.0; 1
0.0, 5.0, -5.0; 1
4.0, 5.0, -5.0; 1
-1.0, 9.0, 0.0; 1
1.0, -7.0, 6.0; 1
5.0, 4.0, 5.0; 1
-3.0, -4.0, 5.0; 1
4.0, -6.0, 6.0; 1
3.0, -1.0, 1.0; 1
-7.0, 3.0, -6.0; 1
-4.0, -7.0, 1.0; 1
-3.0, -7.0, 1.0; 8
-2.0, -7.0, 1.0; 17
-1.0, -7.0, 1.0; 13
0.0, -7.0, 1.0; 2
2.0, -7.0, 1.0; 1
0.0, -9.0, -4.0; 1
-5.0, -6.0, 1.0; 9
-4.0, -6.0, 1.0; 18
-3.0, -6.0, 1.0; 10
-2.0, -6.0, 1.0; 2
-1.0, -6.0, 1.0; 3
0.0, -6.0, 1.0; 3
1.0, -3.0, 6.0; 1
-6.0, -5.0, 1.0; 1
-5.0, -5.0, 1.0; 7
-4.0, -5.0, 1.0; 1
-3.0, -5.0, 1.0; 6
0.0, -7.0, -4.0; 1
-6.0, -4.0, 1.0; 1
-1.0, -4.0, 1.0; 1
1.0, 3.0, -1.0; 1
-7.0, -3.0, 1.0; 1
-4.0, -3.0, 1.0; 1
-2.0, -3.0, 1.0; 7
-1.0, -3.0, 1.0; 34
0.0, -3.0, 1.0; 16
-2.0, -5.0, -4.0; 1
-1.0, -5.0, -4.0; 8
0.0, -5.0, -4.0; 2
-3.0, -2.0, 1.0; 127
-2.0, -2.0, 1.0; 55
-1.0, -2.0, 1.0; 2
1.0, -2.0, 1.0; 6
-4.0, -4.0, -4.0; 3
-3.0, -4.0, -4.0; 2
-2.0, -4.0, -4.0; 1
-1.0, -4.0, -4.0; 6
2.0, 1.0, 6.0; 1
-3.0, -1.0, 1.0; 36
1.0, -1.0, 1.0; 8
2.0, -1.0, 1.0; 8
-5.0, -3.0, -4.0; 3
-4.0, -3.0, -4.0; 4
-3.0, -3.0, -4.0; 7
-2.0, -3.0, -4.0; 7
-1.0, -3.0, -4.0; 1
2.0, -3.0, -4.0; 1
-7.0, 0.0, 1.0; 1
-5.0, 0.0, 1.0; 1
-7.0, 1.0, 0.0; 1
-3.0, 0.0, 1.0; 1
-2.0, 0.0, 1.0; 3
1.0, 0.0, 1.0; 25
2.0, 0.0, 1.0; 13
-4.0, -2.0, -4.0; 1
-3.0, -2.0, -4.0; 6
4.0, -2.0, -4.0; 2
-5.0, 1.0, 1.0; 1
-3.0, 1.0, 1.0; 15
-2.0, 1.0, 1.0; 75
-1.0, 1.0, 1.0; 15
0.0, 1.0, 1.0; 20
1.0, 1.0, 1.0; 45
2.0, 1.0, 1.0; 6
3.0, 1.0, 1.0; 1
-4.0, -1.0, -4.0; 2
6.0, 1.0, 1.0; 1
-4.0, 2.0, 1.0; 1
-3.0, 2.0, 1.0; 3
-2.0, 2.0, 1.0; 28
-1.0, 2.0, 1.0; 177
0.0, 2.0, 1.0; 89
1.0, 2.0, 1.0; 12
2.0, 2.0, 1.0; 4
3.0, 2.0, -9.0; 1
-8.0, 3.0, 1.0; 1
-5.0, 3.0, 1.0; 1
-4.0, 3.0, 1.0; 1
-3.0, 3.0, 1.0; 2
-1.0, 3.0, 1.0; 5
0.0, 3.0, 1.0; 3
1.0, 3.0, 1.0; 1
-6.0, 1.0, -4.0; 4
-4.0, 1.0, -4.0; 3
-3.0, 1.0, -4.0; 5
1.0, 1.0, -4.0; 2
4.0, 1.0, -4.0; 1
-6.0, 4.0, 1.0; 1
-5.0, 4.0, 1.0; 4
-3.0, 4.0, 1.0; 2
-2.0, 4.0, 1.0; 4
-1.0, 4.0, 1.0; 1
-6.0, 2.0, -4.0; 2
-5.0, 2.0, -4.0; 2
-4.0, 2.0, -4.0; 2
-3.0, 2.0, -4.0; 2
6.0, 2.0, -4.0; 1
-1.0, -7.0, -2.0; 1
0.0, 5.0, 1.0; 1
1.0, 5.0, 1.0; 1
-6.0, 3.0, -4.0; 2
-5.0, 3.0, -4.0; 2
0.0, 3.0, -4.0; 1
1.0, 3.0, -4.0; 1
2.0, 3.0, -4.0; 1
4.0, 3.0, -4.0; 1
-3.0, 6.0, 1.0; 4
-2.0, 6.0, 1.0; 3
-1.0, 6.0, 1.0; 10
0.0, 6.0, 1.0; 2
-1.0, 4.0, -4.0; 1
0.0, 4.0, -4.0; 5
-6.0, 7.0, 1.0; 1
7.0, 4.0, -4.0; 1
-1.0, 7.0, 1.0; 2
-3.0, 5.0, -4.0; 1
-2.0, 5.0, -4.0; 4
-1.0, 5.0, -4.0; 4
0.0, 5.0, -4.0; 5
4.0, 5.0, -4.0; 1
-4.0, 8.0, 1.0; 1
0.0, 6.0, -4.0; 1
3.0, 2.0, -5.0; 1
-2.0, -7.0, 2.0; 3
-4.0, -6.0, 2.0; 4
-3.0, -6.0, 2.0; 7
-1.0, -6.0, 2.0; 1
-6.0, 3.0, 7.0; 1
-8.0, -5.0, 2.0; 1
-5.0, -5.0, 2.0; 6
-4.0, -5.0, 2.0; 6
1.0, 1.0, -10.0; 1
-6.0, -2.0, 7.0; 2
1.0, 0.0, 2.0; 6
4.0, -7.0, -3.0; 2
-7.0, -4.0, 2.0; 1
-5.0, -4.0, 2.0; 3
-1.0, -6.0, -3.0; 1
0.0, -6.0, -3.0; 1
1.0, -6.0, -3.0; 2
-4.0, -3.0, 2.0; 1
-2.0, -2.0, -3.0; 8
-3.0, -5.0, -3.0; 1
-2.0, -5.0, -3.0; 1
-1.0, -5.0, -3.0; 4
0.0, -5.0, -3.0; 1
0.0, -2.0, 2.0; 1
1.0, -2.0, 2.0; 3
-5.0, -4.0, -3.0; 1
-3.0, -4.0, -3.0; 16
-2.0, -4.0, -3.0; 394
-1.0, -4.0, -3.0; 478
0.0, -4.0, -3.0; 5
0.0, -1.0, 2.0; 8
1.0, -1.0, 2.0; 6
2.0, -1.0, 2.0; 1
-5.0, -3.0, -3.0; 4
-4.0, -3.0, -3.0; 13
-3.0, -3.0, -3.0; 40
-2.0, -3.0, -3.0; 3628
-1.0, -3.0, -3.0; 53
0.0, -3.0, -3.0; 1
2.0, -5.0, -8.0; 1
