-3.0, -3.0, -1.0; 19691
-2.0, 3.0, 0.0; 18175
-2.0, 3.0, -1.0; 14819
-3.0, -4.0, -1.0; 10615
-3.0, 3.0, 0.0; 5144
-3.0, 2.0, -2.0; 4822
-1.0, 3.0, -1.0; 4253

-3.0, 2.0, -2.0; -2.0, -3.0, -3.0
-3.0, 2.0, -2.0; 11825
-3.0, -4.0, -1.0; 10107
-3.0, 2.0, -1.0; 6465
-2.0, -4.0, -1.0; 5665

-3.0, 2.0, -2.0; -3.0, -3.0, -1.0
-3.0, -4.0, -1.0; 25797
-2.0, 3.0, -1.0; 23555
-2.0, 2.0, -3.0; 19682
-2.0, -4.0, -1.0; 19257
-2.0, 3.0, 0.0; 16637
-3.0, -3.0, -1.0; 14952
-2.0, -3.0, -3.0; 12618
-3.0, 2.0, -3.0; 11076
-1.0, -4.0, -2.0; 6891
-1.0, 3.0, -1.0; 5289
-3.0, 2.0, -2.0; 4342

-3.0, 2.0, -2.0; -2.0, -4.0, -1.0
-3.0, -4.0, -1.0; 13160
-2.0, 3.0, -1.0; 13155
-2.0, -4.0, -1.0; 12414
-2.0, -3.0, -3.0; 8815
-1.0, 3.0, -1.0; 8285
-3.0, 2.0, -2.0; 7056
-2.0, 3.0, 0.0; 6714
-3.0, -3.0, -1.0; 6408

-2.0, 3.0, 0.0; -2.0, -4.0, -1.0
-2.0, -4.0, -1.0; 39733
-3.0, -3.0, -1.0; 37209
-2.0, 3.0, -1.0; 36543
-2.0, 3.0, 0.0; 33279
-3.0, -4.0, -1.0; 29524
-1.0, 3.0, -1.0; 16778
-3.0, 3.0, 0.0; 6140
-3.0, 2.0, -2.0; 4824

-3.0, 2.0, -3.0; -3.0, -3.0, -1.0
-3.0, -3.0, -1.0; 93181
-2.0, 2.0, -3.0; 62843
-3.0, 2.0, -3.0; 25719
-3.0, -4.0, -1.0; 12045
-3.0, 2.0, -2.0; 8296
-2.0, 3.0, -1.0; 7265
-2.0, 3.0, 0.0; 6351

-3.0, 2.0, -3.0; -2.0, -3.0, -3.0
-3.0, 2.0, -2.0; 4571
-3.0, -3.0, -1.0; 4235

-2.0, 3.0, 0.0; -2.0, -3.0, -3.0
-3.0, 2.0, -2.0; 6335
-3.0, -3.0, -1.0; 6264

-3.0, 2.0, -3.0; -2.0, -4.0, -1.0
-3.0, -3.0, -1.0; 19628
-3.0, -4.0, -1.0; 10960
-2.0, 3.0, -1.0; 9198
-3.0, 2.0, -2.0; 8236
-2.0, -4.0, -1.0; 6262
-1.0, 3.0, -1.0; 5380
-2.0, 3.0, 0.0; 4464

-3.0, 2.0, -2.0; -3.0, -4.0, -1.0
-3.0, -4.0, -1.0; 9990
-2.0, 3.0, -1.0; 8443
-3.0, -3.0, -1.0; 8152
-2.0, -3.0, -3.0; 8091
-3.0, 2.0, -2.0; 7098
-2.0, 3.0, 0.0; 6434
-2.0, -4.0, -1.0; 6026
-1.0, 3.0, -1.0; 4338

