-2.0, -3.0, -3.0; 5855
-1.0, 3.0, -1.0; 5835
-2.0, 3.0, 0.0; 4541
-3.0, 2.0, -2.0; 4503
-3.0, -3.0, -1.0; 3890

-3.0, 2.0, -3.0; -3.0, -3.0, -1.0
-3.0, -3.0, -1.0; 38049
-2.0, 2.0, -3.0; 22858
-3.0, 2.0, -3.0; 11204
-3.0, -4.0, -1.0; 6464
-2.0, 3.0, -1.0; 4976
-2.0, 3.0, 0.0; 4256
-3.0, 2.0, -2.0; 4166

-2.0, 3.0, 0.0; -2.0, -3.0, -3.0
-3.0, 2.0, -2.0; 4539
-3.0, -3.0, -1.0; 4470

-3.0, 2.0, -3.0; -2.0, -4.0, -1.0
-3.0, -3.0, -1.0; 11597
-3.0, -4.0, -1.0; 6699
-2.0, 3.0, -1.0; 6138
-3.0, 2.0, -2.0; 4576
-2.0, -4.0, -1.0; 3795
-1.0, 3.0, -1.0; 3688

-3.0, 2.0, -2.0; -3.0, -4.0, -1.0
-3.0, -4.0, -1.0; 6310
-2.0, 3.0, -1.0; 5918
-2.0, -3.0, -3.0; 5378
-3.0, -3.0, -1.0; 4768
-3.0, 2.0, -2.0; 4433
-2.0, 3.0, 0.0; 4423
-2.0, -4.0, -1.0; 3939

