-10.0, 1.0, 0.0; 1
-9.0, 1.0, 0.0; 2
-8.0, 1.0, 0.0; 6
-7.0, 1.0, 0.0; 1
-6.0, 1.0, 0.0; 57
-5.0, 1.0, 0.0; 45
5.0, 1.0, 0.0; 1
7.0, 1.0, 0.0; 1
-9.0, 2.0, 0.0; 3
-8.0, 2.0, 0.0; 3
-7.0, 2.0, 0.0; 1
-6.0, 2.0, 0.0; 33
-5.0, 2.0, 0.0; 73
4.0, 2.0, 0.0; 1
5.0, 2.0, 0.0; 1
7.0, 2.0, 0.0; 1
-9.0, 3.0, 0.0; 8
-8.0, 3.0, 0.0; 6
-7.0, 3.0, 0.0; 4
-6.0, 3.0, 0.0; 11
-5.0, 3.0, 0.0; 34
-4.0, 3.0, 0.0; 5
3.0, 3.0, 0.0; 7
4.0, 3.0, 0.0; 5
5.0, 3.0, 0.0; 1
7.0, 3.0, 0.0; 1
8.0, 3.0, 0.0; 1
-9.0, 4.0, 0.0; 2
-8.0, 4.0, 0.0; 10
-7.0, 4.0, 0.0; 16
-6.0, 4.0, 0.0; 17
-5.0, 4.0, 0.0; 20
-4.0, 4.0, 0.0; 18
0.0, 4.0, 0.0; 2
1.0, 4.0, 0.0; 2
2.0, 4.0, 0.0; 2
3.0, 4.0, 0.0; 6
4.0, 4.0, 0.0; 7
5.0, 4.0, 0.0; 1
6.0, 4.0, 0.0; 2
7.0, 4.0, 0.0; 1
-8.0, 5.0, 0.0; 7
-7.0, 5.0, 0.0; 7
-6.0, 5.0, 0.0; 4
-5.0, 5.0, 0.0; 16
-4.0, 5.0, 0.0; 31
-3.0, 5.0, 0.0; 28
-2.0, 5.0, 0.0; 19
-1.0, 5.0, 0.0; 51
0.0, 5.0, 0.0; 27
1.0, 5.0, 0.0; 34
2.0, 5.0, 0.0; 6
3.0, 5.0, 0.0; 1
4.0, 5.0, 0.0; 4
5.0, 5.0, 0.0; 1
6.0, 5.0, 0.0; 1
7.0, 5.0, 0.0; 1
8.0, 5.0, 0.0; 1
-8.0, 6.0, 0.0; 8
-7.0, 6.0, 0.0; 22
-6.0, 6.0, 0.0; 261
-5.0, 6.0, 0.0; 63
-4.0, 6.0, 0.0; 11
-3.0, 6.0, 0.0; 18
-2.0, 6.0, 0.0; 46
-1.0, 6.0, 0.0; 108
0.0, 6.0, 0.0; 147
1.0, 6.0, 0.0; 19
2.0, 6.0, 0.0; 5
3.0, 6.0, 0.0; 9
4.0, 6.0, 0.0; 1
5.0, 6.0, 0.0; 1
6.0, 6.0, 0.0; 4
-7.0, 7.0, 0.0; 3
-6.0, 7.0, 0.0; 19
-5.0, 7.0, 0.0; 62
-4.0, 7.0, 0.0; 13
-3.0, 7.0, 0.0; 3
-2.0, 7.0, 0.0; 12
-1.0, 7.0, 0.0; 51
0.0, 7.0, 0.0; 26
1.0, 7.0, 0.0; 5
2.0, 7.0, 0.0; 24
3.0, 7.0, 0.0; 9
4.0, 7.0, 0.0; 2
5.0, 7.0, 0.0; 2
6.0, 7.0, 0.0; 1
-5.0, 8.0, 0.0; 7
-4.0, 8.0, 0.0; 12
-3.0, 8.0, 0.0; 12
-2.0, 8.0, 0.0; 20
-1.0, 8.0, 0.0; 10
0.0, 8.0, 0.0; 7
1.0, 8.0, 0.0; 12
2.0, 8.0, 0.0; 12
3.0, 8.0, 0.0; 5
5.0, 8.0, 0.0; 1
-4.0, 9.0, 0.0; 5
-3.0, 9.0, 0.0; 10
-2.0, 9.0, 0.0; 24
-1.0, 9.0, 0.0; 32
0.0, 9.0, 0.0; 27
1.0, 9.0, 0.0; 25
2.0, 9.0, 0.0; 12
3.0, 9.0, 0.0; 1
-4.0, -10.0, 1.0; 1
-3.0, -10.0, 1.0; 6
-2.0, -10.0, 1.0; 8
-1.0, -10.0, 1.0; 8
0.0, -10.0, 1.0; 4
1.0, -10.0, 1.0; 3
2.0, -10.0, 1.0; 3
-6.0, -9.0, 1.0; 1
-5.0, -9.0, 1.0; 9
-4.0, -9.0, 1.0; 19
-3.0, -9.0, 1.0; 15
-2.0, -9.0, 1.0; 7
-1.0, -9.0, 1.0; 4
0.0, -9.0, 1.0; 6
1.0, -9.0, 1.0; 5
2.0, -9.0, 1.0; 2
4.0, -9.0, 1.0; 3
5.0, -9.0, 1.0; 1
-7.0, -8.0, 1.0; 4
-6.0, -8.0, 1.0; 14
-5.0, -8.0, 1.0; 7
-4.0, -8.0, 1.0; 1
-3.0, -8.0, 1.0; 6
-2.0, -8.0, 1.0; 3
-1.0, -8.0, 1.0; 2
0.0, -8.0, 1.0; 4
1.0, -8.0, 1.0; 10
2.0, -8.0, 1.0; 4
3.0, -8.0, 1.0; 3
5.0, -8.0, 1.0; 4
6.0, -8.0, 1.0; 3
-7.0, -7.0, 1.0; 7
-6.0, -7.0, 1.0; 9
-4.0, -7.0, 1.0; 39
-3.0, -7.0, 1.0; 69
-2.0, -7.0, 1.0; 91
-1.0, -7.0, 1.0; 102
0.0, -7.0, 1.0; 38
1.0, -7.0, 1.0; 9
2.0, -7.0, 1.0; 4
3.0, -7.0, 1.0; 4
6.0, -7.0, 1.0; 1
-8.0, -6.0, 1.0; 6
-7.0, -6.0, 1.0; 9
-6.0, -6.0, 1.0; 2
-5.0, -6.0, 1.0; 43
-4.0, -6.0, 1.0; 47
-3.0, -6.0, 1.0; 25
-2.0, -6.0, 1.0; 18
-1.0, -6.0, 1.0; 25
0.0, -6.0, 1.0; 11
1.0, -6.0, 1.0; 4
2.0, -6.0, 1.0; 9
3.0, -6.0, 1.0; 2
4.0, -6.0, 1.0; 1
5.0, -6.0, 1.0; 17
8.0, -6.0, 1.0; 1
-8.0, -5.0, 1.0; 5
-7.0, -5.0, 1.0; 3
-6.0, -5.0, 1.0; 24
-5.0, -5.0, 1.0; 31
-4.0, -5.0, 1.0; 1
-3.0, -5.0, 1.0; 4
-2.0, -5.0, 1.0; 3
-1.0, -5.0, 1.0; 3
1.0, -5.0, 1.0; 1
2.0, -5.0, 1.0; 4
3.0, -5.0, 1.0; 5
4.0, -5.0, 1.0; 1
5.0, -5.0, 1.0; 1
7.0, -5.0, 1.0; 1
-9.0, -4.0, 1.0; 2
-8.0, -4.0, 1.0; 6
-6.0, -4.0, 1.0; 11
-5.0, -4.0, 1.0; 5
-4.0, -4.0, 1.0; 1
-3.0, -4.0, 1.0; 2
1.0, -4.0, 1.0; 1
